AREA;REGIONE;PROVINCIA;2020_CodCom;NTN 2020 fino a 50 mq;NTN  2020 50 -| 85 mq;NTN 2020 85 -| 115 mq;NTN  2020 115 -| 145 mq;NTN  2020 oltre 145 mq;NTN 2020
Nord Est;Veneto;VI;L433;0;8,5;15,4;15;24,42;63,32
Nord Ovest;Lombardia;MB;L434;2;20,17;9,67;17,15;17,25;66,24
Sud;Molise;CB;L435;7;5,5;3;2;6,5;24
Centro;Lazio;FR;L437;2;2,11;2;1;3,11;10,22
Nord Est;Friuli- Venezia Giulia;UD;L438;0;0;1;2;7;10
Sud;Basilicata;PZ;L439;1,93;0;1;0;1;3,93
Nord Ovest;Lombardia;PV;L440;1;4;16,5;1,5;4,5;27,5
Nord Ovest;Piemonte;TO;L445;2;30,5;37,5;16,5;27;113,5
Sud;Puglia;FG;L447;1;8;16,17;5,17;3;33,34
Isole;Sicilia;EN;L448;5;9;8,67;12;18,19;52,86
Nord Ovest;Lombardia;PV;L449;2;8;7;6;10;33
Nord Ovest;Piemonte;VB;L450;0;1,67;3;2;4;10,67
Nord Ovest;Piemonte;VC;L451;0;0,5;3;4;4,5;12
Sud;Calabria;VV;L452;18;23,67;16;9,06;10;76,73
Nord Ovest;Lombardia;PV;L453;0;1,5;3;3;4;11,5
Nord Ovest;Lombardia;MI;L454;9;42;14;6;10;81
Sud;Molise;CB;L458;0;1;2,5;1;1;5,5
Sud;Abruzzo;CH;L459;1;1;0;0;0;2
Sud;Campania;NA;L460;0;3;6;2;5;16
Sud;Campania;AV;L461;0;0;2;1;0;3
Sud;Puglia;LE;L462;14;10,25;7;13,66;10;54,91
Isole;Sardegna;CA;L463;0;1;0;0;3;4
Isole;Sardegna;SS;L464;0;2;0;1;0;3
Centro;Umbria;PG;L466;4,5;8;7;15,44;11;45,94
Nord Ovest;Lombardia;LO;L469;0;0,5;8;6;1;15,5
Nord Ovest;Lombardia;CO;L470;3;46,25;27,25;12;13,5;102
Nord Ovest;Lombardia;MI;L471;3;15,5;10,25;14,5;16;59,25
Sud;Puglia;BA;L472;8;16,59;37;41;31,42;134,01
Isole;Sardegna;CA;L473;0;0;1;1;2;4
Sud;Abruzzo;PE;L475;0;0;0;1;0;1
Sud;Basilicata;MT;L477;2;4,75;7;3;4;20,75
Isole;Sicilia;ME;L478;5,08;5;9;5;2;26,08
Nord Ovest;Lombardia;VA;L480;6;31,75;34,17;12,88;18;102,8
Isole;Sicilia;ME;L482;0;0;0,5;2,5;3;6
Nord Est;Friuli- Venezia Giulia;UD;L483;78,78;383,95;439,96;250,58;272,54;1425,81
Sud;Puglia;LE;L484;26,84;44,68;24,59;26,97;21,28;144,36
Sud;Puglia;LE;L485;1;7;5,5;2,5;9,66;25,66
Nord Ovest;Lombardia;CO;L487;4;14,5;20;18,95;12,83;70,28
Isole;Sardegna;OR;L488;1;0;1;0;0;2
Isole;Sardegna;NU;L489;0;1;0;0,75;1,5;3,25
Sud;Calabria;KR;L492;0;1;1;0;0;2
Nord Ovest;Lombardia;BS;L494;4;5;9,84;9;6;33,84
Isole;Sardegna;OR;L496;0;2;2;1;4,5;9,5
Nord Est;Veneto;PD;L497;0;0;1;3;4;8
Centro;Marche;PS;L498;2;8,66;14,34;10,09;14,34;49,43
Nord Ovest;Liguria;SV;L499;3;10,17;5;1,14;4,14;23,45
Centro;Marche;PS;L500;6;28,4;20,25;22,44;32,16;109,25
Centro;Marche;MC;L501;1;2;1,5;4,5;4,07;13,07
Nord Ovest;Lombardia;BG;L502;2;14,5;25,5;13,76;17,5;73,26
Isole;Sardegna;SS;L503;3;2;3;3;2,25;13,25
Sud;Molise;CB;L505;3;7;3;1,93;3;17,93
Isole;Sardegna;NU;L506;0;0;0;0;0;0
Nord Ovest;Liguria;GE;L507;3;6,5;8;0;4;21,5
Isole;Sardegna;OR;L508;2;0;2;1;0;5
Isole;Sardegna;SS;L509;0;2;1;6;4,83;13,83
Nord Ovest;Lombardia;MB;L511;4;48,9;45;33,63;20,43;151,96
Isole;Sardegna;CA;L512;1;2;4;4;5,5;16,5
Isole;Sardegna;CA;L513;0;0;1;1,83;1;3,83
Isole;Sardegna;NU;L514;0;0;0;2,72;0;2,72
Nord Ovest;Piemonte;TO;L515;1;7;2,5;0;2,5;13
Nord Ovest;Piemonte;TO;L516;2;4,33;2;2;0;10,33
Centro;Marche;MC;L517;7,33;7;0;1;0;15,33
Isole;Sicilia;PA;L519;1;6,67;1;1,33;0,67;10,67
Isole;Sardegna;CA;L521;3;30,92;15,5;14;13,83;77,25
Centro;Toscana;PT;L522;1,5;12,33;12,97;4;21,5;52,3
Sud;Calabria;CS;L524;0;0;0;1;1;2
Centro;Lazio;RI;L525;0;0;0;1;0;1
Sud;Abruzzo;CH;L526;2;1;1;0;2;6
Nord Ovest;Liguria;SV;L528;3;41,67;30,75;12,67;5,5;93,59
Centro;Toscana;FI;L529;1,75;6;13;11;13;44,75
Nord Ovest;Piemonte;AT;L531;0;0;0;1;3;4
Sud;Basilicata;PZ;L532;7;1;1;0;1;10
Centro;Toscana;LU;L533;2,49;0,83;6,16;2;1;12,48
Nord Ovest;Lombardia;CR;L535;1;5,5;6;5;9,5;27
Centro;Toscana;PO;L537;4,17;17,5;32,5;29;25,5;108,67
Nord Ovest;Piemonte;TO;L538;1;6;10;4,5;6;27,5
Nord Ovest;Lombardia;CR;L539;2;7;9,5;12;11,5;42
Sud;Campania;CE;L540;0;2;6;9;8;25
Nord Ovest;Lombardia;BG;L544;12;15,83;2;0;2,5;32,33
Nord Ovest;Lombardia;BG;L545;5;7,5;16;16,5;6,22;51,22
Nord Ovest;Liguria;GE;L546;0;11;6;0;4,67;21,67
Nord Ovest;Lombardia;CO;L547;6;10;13;3,14;4,5;36,64
Nord Est;Veneto;VI;L551;10;55,47;55,53;50,22;73,08;244,3
Nord Est;Veneto;VI;L554;0;2;0,33;2;4,5;8,83
Nord Ovest;Piemonte;TO;L555;3;12;11,75;6,5;23;56,25
Nord Ovest;Piemonte;BI;L556;0;6;1;2;9,5;18,5
Nord Ovest;Lombardia;SO;L557;12;41;16,19;3,5;5,5;78,19
Nord Ovest;Piemonte;CN;L558;5;6;3;2;2;18
Isole;Sicilia;ME;L561;0;0;5;4;2;11
Nord Ovest;Lombardia;PV;L562;0;5;1;5;2,5;13,5
Nord Ovest;Lombardia;SO;L563;15,73;43,61;9,05;6;3;77,39
Nord Est;Veneto;TV;L565;0;10;11;15,27;22,33;58,6
Nord Ovest;Piemonte;VC;L566;0;7;3,5;3;5,33;18,83
Nord Est;Veneto;VR;L567;14,5;56,5;52,5;25;51;199,5
Nord Ovest;Lombardia;PV;L568;0;0;0;1;0;1
Centro;Lazio;VT;L569;11,52;21,25;17;4,33;5,67;59,77
Nord Ovest;Piemonte;AL;L570;20,5;86,67;50,61;43;27,25;228,03
Sud;Puglia;BA;L571;12,13;42,99;58,75;29,17;14;157,04
Nord Ovest;Lombardia;LO;L572;0;9;7,5;2;6;24,5
Centro;Umbria;PG;L573;0;1;1;5;5,17;12,17
Nord Ovest;Piemonte;AT;L574;1;0,5;5;4,25;9;19,75
Nord Ovest;Lombardia;SO;L576;33;14,05;3,51;1;1,17;52,73
Nord Ovest;Lombardia;VA;L577;5;8;2;3;7;25
Nord Ovest;Piemonte;TO;L578;2;4;1;3;4;14
Nord Ovest;Lombardia;BG;L579;5;5;0,5;2;1,6;14,1
Nord Ovest;Piemonte;CN;L580;0;1;0;1;0;2
Nord Ovest;Lombardia;LC;L581;0;5,5;5,67;2,33;3,33;16,83
Nord Ovest;Valle d'Aosta;AO;L582;0;2;1,17;0;0;3,17
Isole;Sicilia;EN;L583;7;9;9,5;5,33;9;39,83
Nord Est;Veneto;BL;L584;2;1;4;6,5;2,5;16
Nord Ovest;Piemonte;BI;L586;0;0;0;1;0;1
Sud;Campania;AV;L589;1,89;1,08;1;1,5;3;8,47
Nord Est;Veneto;BL;L590;0;5,67;10,25;1;1;17,92
Sud;Campania;CE;L591;1;4,75;5,63;3;4;18,38
Nord Ovest;Lombardia;PV;L593;0;2;9;4;13,34;28,34
Sud;Campania;CE;L594;0;2;0;0;0;2
Nord Ovest;Liguria;IM;L596;6;3;4;0;2;15
Sud;Abruzzo;TE;L597;0;6,5;0;0;1;7,5
Centro;Lazio;FR;L598;2;2;3;4;2;13
Nord Ovest;Liguria;IM;L599;13;43,97;11,5;3;4;75,47
Isole;Sicilia;PA;L603;0;7;7;3;5;22
Isole;Sardegna;SS;L604;15,5;49;11;8;5;88,5
Centro;Lazio;FR;L605;0;2;0;1;0;3
Sud;Calabria;VV;L607;0;0;0;1;0;1
Isole;Sicilia;CL;L609;1,17;4,5;5,67;4;4,5;19,84
Centro;Lazio;RM;L611;0;1;1;0;0;2
Centro;Lazio;VT;L612;4;6;6,5;2;1;19,5
Isole;Sardegna;CA;L613;0;0;2;0;0;2
Centro;Lazio;FR;L614;3,5;2;0,09;0,22;2;7,81
Sud;Campania;AV;L616;1;0;3;2;1;7
Nord Ovest;Lombardia;PV;L617;0;6;9;2;5;22
Nord Ovest;Piemonte;BI;L620;0;1;3,5;1;5;10,5
Nord Ovest;Lombardia;BG;L623;8;2;0;0;0;10
Nord Est;Veneto;VI;L624;4;7;4,45;7;14,92;37,37
Centro;Lazio;RM;L625;1;4;2;0,8;2;9,8
Nord Ovest;Lombardia;BS;L626;1;7;5,33;1;4;18,33
Centro;Umbria;PG;L627;2;1;2,83;0;0;5,83
Sud;Campania;SA;L628;2,5;7,13;13,13;16,17;13,28;52,21
Nord Ovest;Piemonte;TO;L629;0;0;1,67;3,67;2;7,34
Nord Ovest;Piemonte;CN;L631;1;6;0;0;0;7
Nord Ovest;Piemonte;AL;L633;0,5;0,5;0;2,5;9,5;13
Nord Ovest;Lombardia;LC;L634;4,5;24,5;36;14;14,33;93,33
Nord Ovest;Lombardia;SO;L638;2;6;1;0;0;9
Centro;Lazio;RM;L639;2;20,5;16;10,67;9,33;58,5
Nord Ovest;Lombardia;CO;L640;0;2;6;4;9;21
Nord Est;Emilia-Romagna;PR;L641;1;2;2;1;8,5;14,5
Nord Ovest;Lombardia;BG;L642;1;1;0;0;2;4
Nord Ovest;Valle d'Aosta;AO;L643;0;1;0;0;0;1
Nord Ovest;Piemonte;TO;L644;0;3;7;13,46;6,5;29,96
Nord Ovest;Valle d'Aosta;AO;L647;1;4;0;0;2;7
Nord Ovest;Piemonte;VB;L651;1;3,33;2;1;1;8,33
Centro;Umbria;PG;L653;0;1;1;1;1;4
Nord Ovest;Valle d'Aosta;AO;L654;119,88;69,76;21,66;9,06;2;222,36
Nord Ovest;Lombardia;BG;L655;1,1;3;1;2;0,08;7,18
Sud;Campania;SA;L656;0;1;1;0;0;2
Isole;Sicilia;CT;L658;4;10;16,67;22,83;15,89;69,39
Nord Ovest;Lombardia;MI;L664;3;12;12;12;6,67;45,67
Nord Ovest;Lombardia;MI;L665;11;36;38,67;12,5;14,7;112,87
Nord Ovest;Piemonte;VB;L666;0;1,5;2;4;1,8;9,3
Nord Ovest;Lombardia;MI;L667;9;61,73;37,78;16,67;14,6;139,78
Nord Ovest;Piemonte;NO;L668;0;1;3;0;3,5;7,5
Nord Ovest;Piemonte;VC;L669;6;19,83;21,84;13,5;15;76,17
Nord Ovest;Piemonte;NO;L670;0,25;6;12;9;13,5;40,75
Nord Ovest;Lombardia;VA;L671;3;10;9,88;2,67;4,37;29,92
Nord Est;Emilia-Romagna;PR;L672;0;3;9,33;4;1,61;17,94
Sud;Calabria;RC;L673;0;1;1;1;0;3
Nord Ovest;Liguria;SV;L675;46,56;109,62;44,44;17,5;14,83;232,95
Centro;Lazio;RI;L676;0,92;2,25;0;0;1;4,17
Nord Ovest;Lombardia;MB;L677;10;53,39;36,2;9;9,43;118,02
Nord Ovest;Lombardia;LC;L680;1,75;13;2;2;2;20,75
Nord Ovest;Liguria;SP;L681;1;1;4,5;4;5,17;15,67
Nord Ovest;Lombardia;VA;L682;55,92;258,8;236,95;143,68;173,84;869,19
Nord Ovest;Piemonte;TO;L685;1;2;2;1;2;8
Nord Est;Friuli- Venezia Giulia;UD;L686;1;1;5,5;4;14;25,5
Nord Est;Emilia-Romagna;PR;L689;2,5;3,5;3;7;9;25
Nord Ovest;Lombardia;PV;L690;2;17;9;9;4;41
Nord Ovest;Piemonte;VB;L691;3;6,39;10;6,25;6;31,64
Nord Ovest;Liguria;IM;L693;3;2;0;1;5;11
Sud;Molise;IS;L696;0;0;0;0;1;1
Nord Ovest;Piemonte;TO;L698;0;4,17;2,67;1;4,33;12,17
Sud;Calabria;VV;L699;0;1;1;1;0;3
Nord Est;Veneto;TV;L700;1;13;7;6;20,5;47,5
Centro;Toscana;PI;L702;2;18;24;27;24,17;95,17
Nord Ovest;Lombardia;VA;L703;3;16,5;27,5;18;16,67;81,67
Nord Ovest;Lombardia;MB;L704;12;19;25,46;12,38;19,77;88,61
Nord Est;Veneto;TV;L706;3;35,5;23,12;18,67;50,17;130,46
Nord Ovest;Lombardia;BG;L707;2;3,67;0;0,5;2;8,17
Nord Ovest;Lombardia;MB;L709;0;8,5;11,5;6,5;5;31,5
Nord Est;Veneto;PD;L710;0;13;15;12;17,5;57,5
Sud;Puglia;LE;L711;4;4;8,63;8,67;18,5;43,8
Nord Ovest;Piemonte;BI;L712;1,31;2;2;1;2,81;9,12
Centro;Lazio;VT;L713;5,5;11,84;4;3,17;3,5;28,01
Nord Ovest;Lombardia;CO;L715;0;1,44;0;1;3;5,44
Nord Ovest;Lombardia;PV;L716;0;0;0;0;1;1
Centro;Lazio;RM;L719;28;80,79;84,5;62,5;78,91;334,7
Nord Ovest;Lombardia;PV;L720;3,5;22;6;11;16;58,5
Nord Est;Veneto;VR;L722;2;7,5;2;0;2;13,5
Nord Est;Veneto;VI;L723;0;1;2;5;8,75;16,75
Sud;Molise;IS;L725;5;6,67;27;19,75;16,83;75,25
Nord Ovest;Piemonte;TO;L726;4;5;4;3;5,5;21,5
Nord Ovest;Piemonte;TO;L727;13;119;115,9;39,58;16;303,48
Centro;Marche;AP;L728;1;1,5;1;0;1;4,5
Nord Ovest;Piemonte;CN;L729;0;5,22;4,22;1;4;14,44
Nord Ovest;Liguria;SV;L730;0;0,5;1;0;2;3,5
Nord Ovest;Lombardia;VA;L733;0;13;11,17;6,5;12;42,67
Nord Ovest;Lombardia;VA;L734;0;7;30,5;12;24,95;74,45
Isole;Sicilia;ME;L735;0,5;10,5;8;10;3;32
Nord Est;Veneto;VE;L736;127,97;933,62;923,9;409,33;351,74;2746,56
Nord Ovest;Lombardia;CO;L737;0;12,8;11;9,33;6,75;39,88
Sud;Basilicata;PZ;L738;12;14,25;12,67;13;12;63,92
Sud;Campania;AV;L739;0;0;3;3;5,86;11,86
Isole;Sicilia;PA;L740;4;4,89;2,5;3;1,5;15,89
Nord Ovest;Liguria;IM;L741;55,68;92,75;69,33;15;10,67;243,43
Centro;Lazio;LT;L742;2;3;2,67;1;0;8,67
Nord Est;Friuli- Venezia Giulia;UD;L743;0;0;5,5;4,5;8,17;18,17
Nord Ovest;Lombardia;MB;L744;7;27,58;26,5;6,42;12,7;80,2
Nord Ovest;Piemonte;VB;L746;26;151,35;123,12;60,22;49,47;410,16
Sud;Calabria;CS;L747;0;3;1;2;0;6
Nord Ovest;Lombardia;CO;L748;0;5;2;1;1,67;9,67
Nord Ovest;Lombardia;SO;L749;1;8;2,83;0;1;12,83
Nord Ovest;Piemonte;VC;L750;57,38;197,6;145,86;65,13;66;531,97
Nord Ovest;Lombardia;LC;L751;0;5,75;7;2;3;17,75
Nord Ovest;Lombardia;BG;L752;4;12,01;28;10,5;6,67;61,18
Nord Ovest;Lombardia;BG;L753;0;15,51;42,52;13;12,5;83,53
Nord Ovest;Piemonte;CN;L758;0;1;0;0;3;4
Nord Est;Emilia-Romagna;BO;L762;3;35;30;12;12;92
Nord Est;Emilia-Romagna;FO;L764;1;11;4,33;2,58;6;24,91
Nord Ovest;Lombardia;VA;L765;3;30,73;15,5;20;32,67;101,9
Nord Ovest;Piemonte;CN;L771;5,17;10,8;1,34;2;0;19,31
Nord Est;Emilia-Romagna;PC;L772;2;5;7;8;14,5;36,5
Nord Ovest;Lombardia;MI;L773;1,34;20,34;16,5;3;10,5;51,68
Nord Ovest;Liguria;SP;L774;5;7;1;3;0;16
Centro;Toscana;PO;L775;1;16;26;9;17,1;69,1
Sud;Puglia;LE;L776;3;7,17;6;6,75;10;32,92
Nord Ovest;Lombardia;BS;L777;1;19,5;17;16,28;20;73,78
Nord Ovest;Lombardia;BS;L778;1;1;17;7;9;35
Nord Ovest;Piemonte;TO;L779;0;6;10;9;9,5;34,5
Centro;Lazio;FR;L780;1,66;4;9;7;28,5;50,16
Nord Est;Veneto;VR;L781;169,51;808,3;1026,49;511,91;428,75;2944,96
Nord Ovest;Valle d'Aosta;AO;L783;0;2;5;1;4;12
Nord Ovest;Lombardia;PV;L784;0;0;0;3;0,5;3,5
Nord Ovest;Piemonte;BI;L785;0;0;1,67;1;3;5,67
Nord Ovest;Piemonte;TO;L787;1;3;2;3;15,5;24,5
Nord Ovest;Lombardia;PV;L788;0;0;0;0;1;1
Nord Ovest;Lombardia;CO;L792;1;8,5;13;9,5;10;42
Nord Ovest;Lombardia;BG;L795;2;9;11,5;6,5;9,92;38,92
Nord Est;Emilia-Romagna;RN;L797;0;24,61;24;14;14,83;77,44
Nord Ovest;Lombardia;SO;L799;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L801;0;1,5;0;1;1;3,5
Sud;Calabria;KR;L802;5;2;1;2;1;11
Nord Ovest;Piemonte;CN;L804;1;17,5;19,42;11,5;18,5;67,92
Nord Est;Veneto;PD;L805;0;3;8;0;3,17;14,17
Nord Ovest;Lombardia;CR;L806;0;5;6,5;6;8,8;26,3
Nord Ovest;Piemonte;AT;L807;0;0;1;0;0;1
Nord Ovest;Piemonte;NO;L808;1;3;1;2;3;10
Nord Ovest;Liguria;IM;L809;0;0;0;1;1;2
Nord Est;Veneto;VR;L810;1,04;5;2,5;3,17;7,81;19,52
Nord Ovest;Piemonte;TO;L811;1;1;0;1;1;4
Nord Ovest;Lombardia;BS;L812;0;10;7,33;7,22;6,5;31,05
Centro;Lazio;VT;L814;6,2;27,66;26;24,43;33,58;117,87
Nord Est;Emilia-Romagna;RE;L815;1;6;5,25;4;4;20,25
Nord Ovest;Lombardia;BS;L816;8;37,5;8;2;1;56,5
Nord Ovest;Piemonte;CN;L817;0;9;2;2;4;17
Nord Ovest;Liguria;SP;L819;6,5;11,17;16,75;13,36;13;60,78
Nord Est;Emilia-Romagna;RE;L820;0;8;6,5;8;12,17;34,67
Nord Ovest;Liguria;SV;L823;0;1;1;2;2;6
Nord Ovest;Lombardia;MN;L826;5,11;37,5;45,83;29;80,8;198,24
Nord Ovest;Lombardia;BG;L827;0;1;1;3;1;6
Isole;Sicilia;CT;L828;3;16,36;15,75;9,5;26,84;71,45
Nord Ovest;Piemonte;AT;L829;0;0;0;1,5;1;2,5
Nord Ovest;Piemonte;TO;L830;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;L831;3;16;12;6,69;8,4;46,09
Centro;Toscana;LU;L833;54,63;269,59;243,45;115,2;117,02;799,89
Nord Ovest;Piemonte;AT;L834;0;1;0;0;5;6
Sud;Campania;SA;L835;7;14;12;8;3;44
Centro;Lazio;FR;L836;0;1;0;0,8;2;3,8
Isole;Sicilia;PA;L837;3,8;5;2;2;6;18,8
Centro;Toscana;FI;L838;6,5;14,92;23,53;16;22,41;83,36
Nord Est;Veneto;VI;L840;137,65;364;433,68;288,81;241,64;1465,78
Nord Ovest;Piemonte;CN;L841;2;5,65;10;1;11;29,65
Sud;Puglia;FG;L842;10,56;20,5;25,25;8,43;12;76,74
Centro;Lazio;FR;L843;0;3;3;2;2;10
Sud;Campania;CE;L844;0;2,5;3;8;18;31,5
Sud;Campania;NA;L845;6,5;24,71;28,22;22;16,17;97,6
Sud;Abruzzo;PE;L846;0;0;0;0;1;1
Nord Ovest;Piemonte;NO;L847;0;1;0;0;3;4
Nord Est;Emilia-Romagna;PC;L848;0;1;2,5;4,34;16;23,84
Centro;Toscana;PI;L850;4;19;29;16,33;25,5;93,83
Centro;Lazio;RM;L851;2;9,5;2;0;0;13,5
Nord Ovest;Lombardia;PV;L854;3;42,04;46;6,5;7;104,54
Nord Est;Veneto;TV;L856;0;6;7;2;8,5;23,5
Nord Ovest;Piemonte;TO;L857;0;7;5;1;0;13
Sud;Puglia;FG;L858;43,66;63,3;30,42;15,5;9,17;162,05
Sud;Basilicata;PZ;L859;3;4;2;4;1;14
Sud;Campania;SA;L860;11;19,92;18,41;5,33;6;60,66
Nord Ovest;Lombardia;BG;L865;0;4;4;1;0,17;9,17
Nord Ovest;Lombardia;LC;L866;0;12;3;3;5;23
Nord Est;Emilia-Romagna;FE;L868;0;7,5;16;16,6;24,77;64,87
Nord Est;Veneto;VR;L869;3;40,13;46,15;22,59;30,5;142,37
Nord Ovest;Lombardia;PV;L872;56,19;263,24;182,22;80,51;92,47;674,63
Sud;Basilicata;PZ;L873;0;0;2;0;0;2
Sud;Basilicata;PZ;L874;2;7;1;1;1;12
Nord Ovest;Lombardia;VA;L876;6;13,1;19,38;11,29;13,89;63,66
Nord Est;Veneto;PD;L878;2;1;1;2,5;3,61;10,11
Nord Ovest;Piemonte;AT;L879;0;1;0,67;0,67;6;8,34
Nord Ovest;Piemonte;BI;L880;4;16,33;21;10,61;20,5;72,44
Nord Ovest;Piemonte;AL;L881;0;1;2;1;5;9
Centro;Lazio;VT;L882;2;17,95;11;7;3,5;41,45
Nord Ovest;Lombardia;MI;L883;2;59;40;17;10;128
Nord Est;Emilia-Romagna;MO;L885;11,02;81,36;102,17;45,56;31,38;271,49
Nord Ovest;Piemonte;AL;L887;2;2;3;3;4;14
Nord Ovest;Piemonte;CN;L888;4,75;6;4;4,5;11,5;30,75
Nord Ovest;Piemonte;VB;L889;0;3;3;2;2;10
Nord Est;Veneto;BL;L890;2;6,67;4;0;3;15,67
Nord Est;Veneto;PD;L892;2;23,83;39,25;35,89;38,17;139,14
Nord Ovest;Lombardia;BG;L894;0;3;0;2;2;7
Nord Est;Emilia-Romagna;PC;L897;1;4;10;5;13;33
Nord Ovest;Piemonte;TO;L898;0;6;25,75;8;20;59,75
Nord Est;Veneto;VE;L899;4;40,5;29;10;30,3;113,8
Nord Est;Veneto;PD;L900;2,87;57,5;64,67;39,19;64,99;229,22
Nord Ovest;Piemonte;AL;L904;0;3;8;2;7;20
Centro;Lazio;FR;L905;1;0;1;0;1;3
Nord Ovest;Piemonte;VB;L906;0;10,67;10,63;3,5;7;31,8
Nord Ovest;Lombardia;SO;L907;4,5;1;2;0;2,1;9,6
Nord Ovest;Lombardia;SO;L908;2;3;1,5;1;4;11,5
Nord Est;Friuli- Venezia Giulia;UD;L909;0;3,5;0,5;3;7;14
Nord Est;Veneto;VR;L912;1;5;15,71;10;27,5;59,21
Centro;Toscana;LU;L913;1;7;2;3;3;16
Isole;Sicilia;PA;L916;4;12;34;24,5;31;105,5
Nord Ovest;Lombardia;PV;L917;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L919;2,5;20,5;31,17;20,5;18,63;93,3
Sud;Puglia;BR;L920;10;9,75;6;3;5;33,75
Sud;Abruzzo;PE;L922;0;0;0;0;2;2
Nord Ovest;Lombardia;BS;L923;0;1;1;1;1,63;4,63
Isole;Sardegna;CA;L924;1;7,88;9,34;9;19,87;47,09
Centro;Toscana;LU;L926;0;3,5;2;0;5,5;11
Nord Ovest;Lombardia;MI;L928;1;20;25;13,11;17;76,11
Nord Ovest;Lombardia;BG;L929;3,03;8;14;9;14;48,03
Nord Ovest;Piemonte;AL;L931;1,5;2;0;2;11;16,5
Nord Ovest;Piemonte;BI;L933;0;1;0;1;3;5
Nord Est;Veneto;PD;L934;1;4;5;6;7,39;23,39
Nord Ovest;Lombardia;BG;L936;2,5;16,5;15,17;5;5;44,17
Nord Est;Veneto;PD;L937;2;3,22;1;3,22;10,16;19,6
Nord Ovest;Lombardia;BG;L938;4;6,67;3;1;2;16,67
Nord Est;Veneto;RO;L939;0;5;5,17;5,5;16;31,67
Nord Ovest;Piemonte;CN;L942;0;3;1;2,75;11,33;18,08
Nord Ovest;Liguria;IM;L943;0;4;3;2;0;9
Isole;Sicilia;AG;L944;1;3;1;1;0;6
Nord Ovest;Piemonte;AT;L945;0;6,5;6;1;13;26,5
Centro;Toscana;MS;L946;5;4;14;2;9,5;34,5
Nord Est;Veneto;PD;L947;0;17,5;22,49;25,5;39,92;105,41
Nord Ovest;Piemonte;TO;L948;0;3;5;10,5;19;37,5
Nord Est;Veneto;VR;L949;13;65;86,5;61;79,56;305,06
Isole;Sicilia;ME;L950;2;17,08;15;9,66;5,5;49,24
Isole;Sicilia;PA;L951;1;3;4;3,5;7,08;18,58
Nord Est;Veneto;VI;L952;0;3;3;1;8,5;15,5
Isole;Sardegna;NU;L953;1;1;0;0;1;3
Nord Ovest;Lombardia;CO;L956;6;19,67;17,5;14;9;66,17
Sud;Abruzzo;AQ;L958;4;3;0;1;2;10
Isole;Sicilia;CL;L959;1;2;3,8;0;2;8,8
Sud;Abruzzo;CH;L961;1;0;1;2;2,67;6,67
Nord Ovest;Piemonte;AL;L963;0;0;3;0;5;8
Sud;Abruzzo;CH;L964;2;0;1;4;5,8;12,8
Sud;Campania;AV;L965;0;0;2;0;0;2
Isole;Sardegna;CA;L966;0;0;0,25;1;3,91;5,16
Nord Est;Veneto;RO;L967;0;2;2;4;5;13
Isole;Sardegna;CA;L968;1;1;2,5;4,8;5,75;15,05
Nord Est;Emilia-Romagna;RE;L969;3;15;15;11,67;12,53;57,2
Nord Ovest;Piemonte;AL;L970;0;0;0;0;4;4
Nord Ovest;Piemonte;AL;L972;0;2;5;5;7;19
Sud;Campania;AV;L973;2;4;0;3;2;11
Nord Ovest;Piemonte;CN;L974;1;8;9;18;20,83;56,83
Nord Ovest;Liguria;SV;L975;4;2;5,25;4,25;2,75;18,25
Nord Ovest;Lombardia;LO;L977;0;3;13;13;3;32
Nord Ovest;Piemonte;BI;L978;0;0;0;0;0;0
Nord Est;Veneto;PD;L979;3;14;9,86;20,5;15,58;62,94
Nord Est;Emilia-Romagna;PC;L980;0;0;0;2;4,83;6,83
Nord Ovest;Valle d'Aosta;AO;L981;2;5;1;1;0;9
Nord Ovest;Piemonte;TO;L982;0;3,67;4,67;3;2;13,34
Nord Ovest;Lombardia;PV;L983;0;0;0;3,5;1;4,5
Nord Ovest;Piemonte;AT;L984;0;19;16;1;17;53
Nord Est;Veneto;RO;L985;0;1,5;4;7,5;4,5;17,5
Isole;Sardegna;CA;L986;0;0;0;0;1;1
Isole;Sardegna;CA;L987;0;0;0;2;1;3
Nord Est;Veneto;RO;L988;1;2;1;1;7,5;12,5
Isole;Sardegna;SS;L989;0;0;0;3;4,61;7,61
Nord Ovest;Piemonte;CN;L990;1;0;1;2;4;8
Isole;Sardegna;OR;L991;0;1;0;0,5;2;3,5
Isole;Sardegna;NU;L992;0;0;0;0,8;0;0,8
Nord Ovest;Lombardia;PV;L994;0;6;12;4;3;25
Nord Ovest;Lombardia;BS;L995;11;17;22,54;6;13,5;70,04
Isole;Sardegna;CA;L998;3;10;8,67;2;5;28,67
Nord Ovest;Piemonte;TO;L999;4;5;7;2;10,34;28,34
Nord Ovest;Piemonte;TO;M002;0,25;4;2;7;21;34,25
Nord Ovest;Piemonte;VC;M003;0;0;1;0;0;1
Nord Ovest;Piemonte;TO;M004;0;1;2;2;2,5;7,5
Nord Ovest;Piemonte;TO;M007;7;7;8;3;9;34
Nord Ovest;Piemonte;AL;M009;0;0;1;0;3;4
